,cnt,t_real,t_feels_like,humidity,wind_speed,is_weekend,season
14539,51,21.0,21.0,88.0,11.0,0,2
14540,58,21.0,21.0,88.0,13.0,0,2
14541,154,21.0,21.0,88.0,12.0,0,2
14542,823,21.0,21.0,88.0,12.0,0,2
14543,2670,21.0,21.0,88.0,13.0,0,2
14544,4787,21.0,21.0,88.0,13.0,0,2
14545,2333,21.5,21.5,85.5,10.0,0,2
14546,1076,23.0,23.0,78.0,8.0,0,2
14547,1126,23.5,23.5,73.5,10.0,0,2
14548,1488,23.0,23.0,76.0,13.0,0,2
14549,1528,23.5,23.5,71.5,9.0,0,2
14550,1510,23.5,23.5,73.5,11.0,0,2
14551,1732,24.0,24.0,69.0,11.0,0,2
14552,2264,24.0,24.0,69.0,6.0,0,2
14553,4494,24.0,24.0,69.0,7.0,0,2
14554,4626,24.0,24.0,69.0,7.0,0,2
14555,2661,23.0,23.0,74.0,8.0,0,2
14556,1489,23.0,23.0,74.0,10.0,0,2
14557,1085,21.5,21.5,78.0,8.0,0,2
14558,770,20.5,20.5,72.0,8.0,0,2
14559,454,20.0,20.0,78.0,9.0,0,2
14560,260,19.5,19.5,80.5,6.5,0,2
14561,178,20.0,20.0,78.0,6.0,0,2
14562,116,20.0,20.0,78.0,7.0,0,2
14563,57,19.5,19.5,83.0,8.0,0,2
14564,59,19.0,19.0,85.5,9.0,0,2
14565,157,19.5,19.5,85.5,3.5,0,2
14566,813,19.5,19.5,85.5,6.0,0,2
14567,2715,20.0,20.0,83.0,6.5,0,2
14568,4799,20.0,20.0,83.0,7.0,0,2
14569,2433,20.5,20.5,83.0,9.0,0,2
14570,1226,21.5,21.5,80.5,11.0,0,2
14571,1183,23.5,23.5,69.5,10.0,0,2
14572,1457,25.5,26.0,72.0,11.0,0,2
14573,1558,27.0,27.0,51.0,12.0,0,2
14574,1599,27.5,27.5,46.5,12.0,0,2
14575,1721,28.0,28.0,42.0,9.0,0,2
14576,2497,28.0,28.0,40.0,10.0,0,2
14577,4657,27.5,27.5,41.0,10.0,0,2
14578,4843,26.5,26.5,42.0,14.0,0,2
14579,2970,25.0,25.0,44.0,13.0,0,2
14580,1718,22.5,22.5,69.0,10.0,0,2
14581,1231,22.0,22.0,61.0,13.0,0,2
14582,962,20.5,20.5,64.5,12.0,0,2
14583,607,19.0,19.0,70.5,14.0,0,2
14584,318,18.0,18.0,78.0,13.0,0,2
14585,202,17.0,17.0,83.0,17.0,0,2
14586,95,17.0,17.0,83.0,12.0,0,2
14587,67,17.0,17.0,85.5,10.0,0,2
14588,63,17.0,17.0,80.0,10.0,0,2
14589,171,17.5,17.5,77.5,8.0,0,2
14590,810,18.0,18.0,78.0,6.5,0,2
14591,2759,19.5,19.5,71.0,5.0,0,2
14592,5027,21.0,21.0,72.0,24.0,0,2
14593,2665,21.0,21.0,69.0,28.0,0,2
14594,1302,21.5,21.5,62.5,27.0,0,2
14595,1227,23.0,23.0,50.0,28.5,0,2
14596,1755,23.0,23.0,45.5,27.0,0,2
14597,1705,23.5,23.0,72.0,29.5,0,2
14598,1728,23.5,23.0,41.5,26.0,0,2
14599,1870,24.0,23.5,40.0,27.5,0,2
14600,2453,23.0,23.0,44.0,27.0,0,2
14601,4540,23.0,22.5,42.5,26.0,0,2
14602,4608,22.5,21.5,44.0,24.0,0,2
14603,2773,21.5,21.0,45.0,21.5,0,2
14604,1599,19.5,19.5,62.0,19.5,0,2
14605,1181,19.0,19.0,64.0,20.0,0,2
14606,922,17.5,17.5,70.5,14.0,0,2
14607,715,17.0,17.0,73.0,12.0,0,2
14608,358,16.5,16.5,75.0,11.0,0,2
14609,223,16.0,16.0,83.0,15.0,0,2
14610,132,17.0,17.0,77.0,9.0,0,2
14611,106,17.0,17.0,77.0,11.0,0,2
14612,88,17.0,17.0,77.0,13.0,0,2
14613,151,18.0,18.0,78.0,14.0,0,2
14614,750,18.0,18.0,78.0,15.0,0,2
14615,2317,18.0,18.0,83.0,15.0,0,2
14616,4596,18.5,18.5,80.5,16.0,0,2
14617,2316,20.0,20.0,75.5,19.5,0,2
14618,1296,20.0,20.0,73.0,19.5,0,2
14619,1254,21.5,21.5,72.0,21.0,0,2
14620,1684,21.0,21.0,66.5,25.0,0,2
14621,1760,21.5,21.5,67.0,26.0,0,2
14622,1591,22.0,22.0,61.0,23.0,0,2
14623,1705,22.0,22.0,61.0,27.0,0,2
14624,2147,21.5,21.5,67.0,26.0,0,2
14625,4042,22.0,22.0,65.0,23.0,0,2
14626,3437,21.5,21.5,67.0,20.0,0,2
14627,2277,21.0,21.0,69.0,16.0,0,2
14628,1231,20.5,20.5,71.0,14.0,0,2
14629,1014,20.0,20.0,73.0,13.0,0,2
14630,918,19.5,19.5,75.5,15.0,0,2
14631,758,19.0,19.0,78.0,14.0,0,2
14632,594,19.0,19.0,78.0,16.0,1,2
14633,491,19.0,19.0,78.0,15.0,1,2
14634,352,19.0,19.0,78.0,11.0,1,2
14635,268,18.5,18.5,80.5,11.0,1,2
14636,183,18.5,18.5,72.0,12.0,1,2
14637,130,19.0,19.0,78.0,14.0,1,2
14638,170,19.0,19.0,72.0,12.0,1,2
14639,367,19.0,19.0,80.5,14.0,1,2
14640,573,19.5,19.5,72.0,15.0,1,2
14641,840,20.0,20.0,78.0,17.0,1,2
14642,1355,20.5,20.5,71.0,18.5,1,2
14643,1578,21.5,21.5,67.0,21.5,1,2
14644,1627,21.0,21.0,72.0,22.0,1,2
14645,766,20.0,20.0,83.0,18.0,1,2
14646,1004,20.0,20.0,83.0,24.0,1,2
14647,881,20.0,20.0,83.0,21.5,1,2
14648,979,19.5,19.5,85.5,18.0,1,2
14649,946,19.0,19.0,88.0,20.0,1,2
14650,761,19.0,19.0,88.0,19.5,1,2
14651,705,18.0,18.0,72.0,15.0,1,2
14652,694,18.0,18.0,88.0,14.0,1,2
14653,563,18.0,18.0,72.0,12.0,1,2
14654,572,18.0,18.0,80.5,15.0,1,2
14655,681,17.0,17.0,75.0,16.0,1,2
14656,576,15.5,15.5,79.5,14.0,1,2
14657,445,15.0,15.0,82.0,11.0,1,2
14658,279,15.0,15.0,82.0,11.0,1,2
14659,262,13.5,13.5,85.0,10.0,1,2
14660,125,13.0,13.0,88.0,9.0,1,2
14661,118,12.0,12.0,94.0,11.0,1,2
14662,130,12.0,12.0,91.0,9.0,1,2
14663,232,12.0,12.0,94.0,6.5,1,2
14664,536,14.0,14.0,72.0,5.0,1,2
14665,1042,15.5,15.5,70.0,4.0,1,2
14666,1874,16.5,16.5,59.5,2.0,1,2
14667,2512,19.0,19.0,44.5,3.5,1,2
14668,3235,20.0,20.0,40.0,6.0,1,2
14669,3819,21.0,21.0,38.0,8.5,1,2
14670,3822,21.0,21.0,38.0,7.0,1,2
14671,4055,22.0,21.0,72.0,14.0,1,2
14672,3888,22.0,21.0,38.0,13.0,1,2
14673,3709,21.5,21.0,40.5,14.0,1,2
14674,3397,20.0,20.0,72.0,16.0,1,2
14675,2073,18.5,18.5,50.5,12.0,1,2
14676,1226,17.5,17.5,55.5,9.0,1,2
14677,868,16.0,16.0,63.0,7.0,1,2
14678,765,16.0,16.0,65.5,8.0,1,2
14679,415,16.0,16.0,68.0,6.5,1,2
14680,277,15.5,15.5,70.0,7.0,0,2
14681,171,14.5,14.5,77.0,9.0,0,2
14682,112,14.0,14.0,82.0,9.0,0,2
14683,52,15.0,15.0,79.5,7.0,0,2
14684,73,15.0,15.0,82.0,6.5,0,2
14685,152,15.0,15.0,85.0,6.5,0,2
14686,805,16.0,16.0,77.0,4.0,0,2
14687,2699,18.0,18.0,73.0,8.0,0,2
14688,4924,18.0,18.0,78.0,13.0,0,2
14689,2448,20.5,20.5,66.5,13.0,0,2
14690,1179,22.0,22.0,59.0,17.0,0,2
14691,1194,22.5,22.5,59.0,16.0,0,2
14692,1700,23.5,23.5,55.5,18.0,0,2
14693,1623,25.0,25.0,51.0,18.0,0,2
14694,1636,26.0,26.0,49.5,15.0,0,2
14695,1784,25.0,25.0,51.0,16.0,0,2
14696,2493,25.0,25.0,51.0,13.0,0,2
14697,4861,25.0,25.0,51.0,11.0,0,2
14698,4680,24.5,24.5,52.5,10.0,0,2
14699,2717,23.5,23.5,57.5,7.0,0,2
14700,1499,23.0,23.0,72.0,9.0,0,2
14701,964,22.5,22.5,63.0,13.0,0,2
14702,762,22.0,22.0,65.0,15.0,0,2
14703,456,22.0,22.0,67.0,16.0,0,2
14704,261,21.0,21.0,73.0,15.0,0,2
14705,142,20.5,20.5,72.0,9.5,0,2
14706,91,19.5,19.5,78.0,7.5,0,2
14707,67,19.0,19.0,85.5,7.5,0,2
14708,60,19.0,19.0,88.0,8.0,0,2
14709,178,19.0,19.0,88.0,7.0,0,2
14710,948,19.0,19.0,88.0,8.5,0,2
14711,3018,19.0,19.0,85.5,9.5,0,2
14712,5342,20.5,20.5,80.5,13.0,0,2
14713,2572,22.5,22.5,71.0,14.0,0,2
14714,1311,25.5,25.5,57.5,17.0,0,2
14715,1351,29.5,29.5,72.0,21.5,0,2
14716,1757,30.5,30.5,41.5,21.0,0,2
14717,1782,32.5,32.5,37.0,18.5,0,2
14718,1820,33.0,32.0,31.0,19.5,0,2
14719,1873,33.0,32.0,32.0,18.5,0,2
14720,2722,32.5,31.5,72.0,18.0,0,2
14721,5189,31.5,30.5,34.0,16.0,0,2
14722,5297,30.0,29.5,39.0,15.0,0,2
14723,3026,25.5,26.0,61.0,12.0,0,2
14724,1782,24.5,24.5,63.0,15.0,0,2
14725,1294,23.5,23.5,67.0,14.0,0,2
14726,1060,22.5,22.5,71.0,12.0,0,2
14727,630,22.0,22.0,73.0,7.0,0,2
14728,345,21.5,21.5,78.0,6.5,0,2
14729,161,21.0,21.0,78.0,7.5,0,2
14730,104,20.5,20.5,83.0,7.0,0,2
14731,47,20.5,20.5,80.5,7.0,0,2
14732,90,21.0,21.0,78.0,10.0,0,2
14733,184,20.0,20.0,83.0,7.0,0,2
14734,924,20.0,20.0,83.0,11.0,0,2
14735,3087,21.0,21.0,78.0,11.0,0,2
14736,5422,22.5,22.5,71.0,14.0,0,2
14737,2708,24.5,24.5,63.0,17.0,0,2
14738,1387,26.5,26.5,52.5,10.0,0,2
14739,1435,27.0,27.0,49.5,14.0,0,2
14740,1819,26.5,27.0,54.5,15.5,0,2
14741,1983,25.5,25.5,57.5,16.0,0,2
14742,1796,26.5,26.5,52.5,17.0,0,2
14743,1959,27.5,27.5,45.0,12.0,0,2
14744,2717,27.5,27.5,42.5,12.0,0,2
14745,5120,26.0,26.0,48.0,15.0,0,2
14746,5345,26.0,26.0,48.0,11.0,0,2
14747,2999,24.5,24.5,72.0,10.0,0,2
14748,1830,23.0,23.0,55.0,9.0,0,2
14749,1306,22.0,22.0,57.0,6.0,0,2
14750,1035,21.5,21.5,58.5,5.0,0,2
14751,675,20.5,20.5,72.0,0.0,0,2
14752,373,20.0,20.0,69.0,6.0,0,2
14753,208,19.5,19.5,71.0,0.0,0,2
14754,105,19.0,19.0,73.0,5.0,0,2
14755,81,18.5,18.5,80.5,2.0,0,2
14756,96,18.0,18.0,83.0,2.0,0,2
14757,176,18.0,18.0,83.0,2.0,0,2
14758,913,18.0,18.0,85.5,3.0,0,2
14759,2929,19.5,19.5,80.5,3.5,0,2
14760,5295,20.5,20.5,75.5,5.5,0,2
14761,2671,22.0,22.0,71.0,12.0,0,2
14762,1465,24.0,24.0,63.0,14.0,0,2
14763,1405,25.5,25.5,57.5,16.0,0,2
14764,1780,27.0,28.0,54.0,13.0,0,2
14765,1908,28.5,28.5,46.5,11.0,0,2
14766,1689,30.0,30.0,72.0,11.0,0,2
14767,1947,29.5,29.5,44.0,8.0,0,2
14768,2542,28.0,29.0,72.0,13.0,0,2
14769,4680,26.5,27.5,58.0,19.0,0,2
14770,4628,24.5,24.5,59.0,18.5,0,2
14771,2626,22.5,22.5,72.0,18.0,0,2
14772,1586,21.5,21.5,71.0,16.0,0,2
14773,1238,21.0,21.0,73.0,15.0,0,2
14774,1039,21.0,21.0,73.0,14.0,0,2
14775,755,20.0,20.0,75.5,12.0,0,2
14776,429,20.0,20.0,78.0,11.0,0,2
14777,265,19.0,19.0,83.0,15.0,0,2
14778,147,19.0,19.0,83.0,12.0,0,2
14779,111,19.0,19.0,72.0,12.0,0,2
14780,79,19.0,19.0,83.0,17.0,0,2
14781,71,19.0,19.0,83.0,18.0,0,2
14782,242,18.5,18.5,91.0,16.0,0,2
14783,709,17.5,17.5,91.0,16.5,0,2
14784,1381,17.0,17.0,94.0,11.0,0,2
14785,1007,17.0,17.0,88.0,12.0,0,2
14786,565,17.0,17.0,88.0,16.0,0,2
14787,437,16.0,16.0,85.5,24.0,0,2
14788,735,16.0,16.0,83.0,19.0,0,2
14789,945,16.0,16.0,85.5,17.0,0,2
14790,724,16.0,16.0,83.0,23.0,0,2
14791,1142,16.5,16.5,80.0,20.0,0,2
14792,1942,17.5,17.5,72.0,20.5,0,2
14793,3467,18.0,18.0,66.0,17.0,0,2
14794,2700,18.0,18.0,62.0,17.5,0,2
14795,1738,17.0,17.0,66.0,19.5,0,2
14796,1025,16.5,16.5,66.0,20.0,0,2
14797,754,16.0,16.0,68.0,20.0,0,2
14798,758,15.5,15.5,70.0,22.0,0,2
14799,594,15.0,15.0,72.0,20.0,0,2
14800,472,15.0,15.0,74.5,19.0,1,2
14801,384,15.0,15.0,74.5,20.5,1,2
14802,248,15.0,15.0,74.5,20.5,1,2
14803,142,15.0,15.0,77.0,19.5,1,2
14804,140,15.0,15.0,72.0,22.0,1,2
14805,98,15.0,15.0,72.0,25.0,1,2
14806,172,15.0,15.0,72.0,24.0,1,2
14807,314,14.5,14.5,79.5,24.0,1,2
14808,597,14.0,14.0,82.0,20.0,1,2
14809,968,14.5,14.5,79.5,22.0,1,2
14810,1444,15.0,15.0,77.0,22.0,1,2
14811,1701,15.0,15.0,82.0,25.0,1,2
14812,2056,16.0,16.0,72.0,23.0,1,2
14813,2289,16.0,16.0,77.0,24.0,1,2
14814,2456,16.0,16.0,83.0,20.0,1,2
14815,2556,16.0,16.0,83.0,22.0,1,2
14816,2422,16.0,16.0,83.0,20.5,1,2
14817,2264,16.0,16.0,83.0,17.0,1,2
14818,1906,16.0,16.0,88.0,16.0,1,2
14819,1404,16.0,16.0,88.0,19.0,1,2
14820,1028,16.0,16.0,88.0,17.0,1,2
14821,752,16.0,16.0,88.0,15.0,1,2
14822,722,16.0,16.0,88.0,12.0,1,2
14823,647,15.0,15.0,94.0,8.0,1,2
14824,595,15.0,15.0,91.0,8.5,1,2
14825,489,15.0,15.0,94.0,9.0,1,2
14826,364,15.5,15.5,91.0,9.0,1,2
14827,266,15.0,15.0,72.0,7.0,1,2
14828,172,15.0,15.0,94.0,9.0,1,2
14829,127,15.0,15.0,94.0,10.0,1,2
14830,123,15.0,15.0,94.0,8.0,1,2
14831,250,15.0,15.0,91.0,9.0,1,2
14832,430,15.0,15.0,91.0,9.0,1,2
14833,925,15.5,15.5,85.5,8.0,1,2
14834,1507,17.0,17.0,77.0,8.0,1,2
14835,2028,17.5,17.5,75.0,11.0,1,2
14836,2415,18.0,18.0,73.0,11.0,1,2
14837,2549,19.0,19.0,64.0,8.0,1,2
14838,2826,19.0,19.0,64.0,10.0,1,2
14839,2776,19.0,19.0,64.0,11.0,1,2
14840,2738,19.0,19.0,64.0,7.0,1,2
14841,2637,19.0,19.0,64.0,8.0,1,2
14842,2157,19.0,19.0,64.0,8.0,1,2
14843,1421,19.0,19.0,66.0,6.5,1,2
14844,960,19.0,19.0,68.0,5.0,1,2
14845,697,19.0,19.0,72.0,0.0,1,2
14846,578,18.0,18.0,73.0,4.0,1,2
14847,433,18.0,18.0,73.0,2.0,1,2
14848,275,18.0,18.0,72.0,6.5,0,2
14849,169,18.0,18.0,70.5,11.0,0,2
14850,114,17.0,17.0,73.0,8.0,0,2
14851,98,17.0,17.0,73.0,4.0,0,2
14852,72,17.0,17.0,73.0,6.0,0,2
14853,159,17.0,17.0,73.0,6.5,0,2
14854,766,16.5,16.5,75.0,6.5,0,2
14855,2572,16.0,16.0,77.0,5.5,0,2
14856,4708,16.5,16.5,75.0,7.0,0,2
14857,2225,17.5,17.5,70.5,7.5,0,2
14858,1130,18.0,18.0,68.0,8.0,0,2
14859,1126,20.0,20.0,56.0,6.0,0,2
14860,1448,20.5,20.5,54.5,3.0,0,2
14861,1443,20.0,20.0,58.0,5.0,0,2
14862,1454,20.0,20.0,58.0,7.0,0,2
14863,1636,20.0,20.0,72.0,8.0,0,2
14864,2150,20.0,20.0,58.0,7.5,0,2
14865,3493,19.0,19.0,68.0,13.0,0,2
14866,3207,19.0,19.0,70.5,10.0,0,2
14867,1722,18.0,18.0,78.0,8.0,0,2
14868,1206,18.0,18.0,78.0,8.0,0,2
14869,872,17.5,17.5,80.5,10.0,0,2
14870,633,17.0,17.0,83.0,8.0,0,2
14871,431,17.0,17.0,83.0,6.0,0,2
14872,224,16.5,16.5,72.0,6.0,0,2
14873,135,16.0,16.0,88.0,6.5,0,2
14874,120,16.0,16.0,88.0,5.0,0,2
14875,78,16.0,16.0,88.0,4.0,0,2
14876,74,16.0,16.0,88.0,5.0,0,2
14877,161,16.0,16.0,88.0,6.0,0,2
14878,888,16.0,16.0,88.0,6.5,0,2
14879,2740,16.0,16.0,88.0,6.5,0,2
14880,4934,16.0,16.0,83.0,8.0,0,2
14881,2494,15.5,15.5,91.0,9.0,0,2
14882,1156,16.0,16.0,72.0,9.0,0,2
14883,1063,16.0,16.0,85.5,10.0,0,2
14884,1424,16.5,16.5,72.0,7.0,0,2
14885,1410,17.0,17.0,77.0,7.0,0,2
14886,1386,18.0,18.0,70.5,6.0,0,2
14887,1595,18.0,18.0,68.0,7.0,0,2
14888,2343,19.0,19.0,64.0,6.5,0,2
14889,4507,19.0,19.0,62.0,6.5,0,2
14890,4423,18.0,18.0,66.0,7.0,0,2
14891,2400,18.0,18.0,66.0,5.5,0,2
14892,1405,17.5,17.5,70.5,5.0,0,2
14893,1017,17.0,17.0,68.0,5.0,0,2
14894,799,17.0,17.0,70.5,5.0,0,2
14895,516,17.0,17.0,73.0,5.0,0,2
14896,241,16.5,16.5,80.0,8.0,0,2
14897,179,16.0,16.0,83.0,7.0,0,2
14898,91,16.0,16.0,83.0,6.0,0,2
14899,76,16.0,16.0,83.0,5.0,0,2
14900,68,15.5,15.5,85.5,6.5,0,2
14901,168,15.0,15.0,88.0,8.0,0,2
14902,856,15.0,15.0,88.0,7.0,0,2
14903,2822,15.0,15.0,88.0,6.0,0,2
14904,5188,16.0,16.0,85.5,8.0,0,2
14905,2518,16.5,16.5,85.5,8.0,0,2
14906,1336,18.5,18.5,73.0,6.5,0,2
14907,1304,21.0,21.0,72.0,11.0,0,2
14908,1678,21.5,21.5,55.0,12.0,0,2
14909,1770,22.5,22.0,47.0,12.0,0,2
14910,1653,22.0,22.0,51.5,14.0,0,2
14911,1819,22.5,22.5,50.0,16.0,0,2
14912,2492,22.0,21.0,47.0,18.0,0,2
14913,4720,21.0,21.0,50.0,13.0,0,2
14914,4615,20.0,20.0,53.0,14.0,0,2
14915,2580,19.0,19.0,60.0,9.0,0,2
14916,1473,18.0,18.0,66.0,8.0,0,2
14917,1109,17.0,17.0,73.0,7.0,0,2
14918,928,16.0,16.0,77.0,9.0,0,2
14919,583,16.0,16.0,77.0,5.5,0,2
14920,325,16.5,16.5,72.0,5.5,0,2
14921,172,16.0,16.0,80.0,6.5,0,2
14922,151,16.0,16.0,77.0,6.0,0,2
14923,89,16.0,16.0,80.0,6.5,0,2
14924,80,16.0,16.0,77.0,6.0,0,2
14925,166,16.0,16.0,83.0,8.0,0,2
14926,837,16.0,16.0,83.0,10.0,0,2
14927,2718,16.0,16.0,80.0,11.0,0,2
14928,4992,16.0,16.0,74.5,13.0,0,2
14929,2511,17.0,17.0,68.0,13.0,0,2
14930,1339,18.5,18.5,62.0,14.0,0,2
14931,1333,19.0,19.0,60.0,16.0,0,2
14932,1680,20.0,20.0,56.0,17.0,0,2
14933,1637,19.0,19.0,62.0,16.0,0,2
14934,1220,19.0,19.0,72.0,17.0,0,2
14935,1563,19.0,19.0,73.0,11.0,0,2
14936,2332,19.0,19.0,70.5,14.0,0,2
14937,4293,20.0,20.0,64.0,16.0,0,2
14938,4195,19.0,19.0,68.0,15.0,0,2
14939,2438,18.0,18.0,72.0,10.0,0,2
14940,1430,17.0,17.0,77.0,10.0,0,2
14941,1075,16.5,16.5,80.0,12.0,0,2
14942,860,16.5,16.5,72.0,12.0,0,2
14943,607,16.0,16.0,59.0,13.0,0,2
14944,340,16.0,16.0,59.0,12.0,0,2
14945,200,14.5,14.5,61.0,7.0,0,2
14946,134,14.0,14.0,72.0,9.0,0,2
14947,97,13.0,13.0,77.0,9.0,0,2
14948,74,13.0,13.0,77.0,8.0,0,2
14949,148,12.0,12.0,82.0,7.0,0,2
14950,695,12.0,12.0,79.5,10.0,0,2
14951,2325,12.0,12.0,77.0,9.0,0,2
14952,4533,13.5,13.5,69.5,10.0,0,2
14953,2476,14.5,14.5,65.0,10.0,0,2
14954,1431,16.5,16.5,53.5,12.0,0,2
14955,1548,17.5,17.5,49.0,10.0,0,2
14956,1845,18.5,18.5,43.0,8.0,0,2
14957,1950,20.0,20.0,39.0,10.0,0,2
14958,1962,20.0,20.0,38.0,10.0,0,2
14959,2069,20.0,20.0,38.0,12.0,0,2
14960,2756,19.0,19.0,43.0,15.0,0,2
14961,4474,19.0,19.0,43.0,15.0,0,2
14962,3637,18.0,18.0,46.0,15.0,0,2
14963,2064,16.5,16.5,52.0,12.0,0,2
14964,1235,15.5,15.5,59.0,12.0,0,2
14965,964,14.5,14.5,65.0,12.0,0,2
14966,851,14.0,14.0,67.0,9.0,0,2
14967,720,14.0,14.0,72.0,6.0,0,2
14968,566,14.0,14.0,74.5,8.0,1,2
14969,434,14.0,14.0,77.0,7.0,1,2
14970,342,14.5,14.5,74.5,6.5,1,2
14971,226,15.5,15.5,74.5,14.0,1,2
14972,152,16.5,16.5,75.0,12.0,1,2
14973,120,16.0,16.0,77.0,14.0,1,2
14974,174,16.0,16.0,77.0,13.0,1,2
14975,354,16.0,16.0,77.0,9.0,1,2
14976,718,17.0,17.0,77.0,11.0,1,2
14977,1275,19.0,19.0,64.0,17.0,1,2
14978,1737,20.0,20.0,60.0,19.0,1,2
14979,2397,21.0,21.0,53.0,22.0,1,2
14980,2994,22.0,21.0,72.0,24.0,1,2
14981,3379,23.0,22.0,41.0,24.0,1,2
14982,3394,22.0,21.0,44.0,28.0,1,2
14983,3434,22.0,21.0,47.0,22.0,1,2
14984,3216,21.0,21.0,50.0,20.5,1,2
14985,3139,21.0,21.0,50.0,13.0,1,2
14986,2329,20.5,20.5,56.5,15.0,1,2
14987,1656,20.0,20.0,60.0,13.0,1,2
14988,1179,20.0,20.0,56.0,14.0,1,2
14989,822,20.0,20.0,72.0,15.0,1,2
14990,902,20.0,20.0,60.0,17.0,1,2
14991,847,20.0,20.0,58.0,20.0,1,2
14992,726,20.0,20.0,56.0,19.5,1,2
14993,563,19.5,19.5,72.0,20.5,1,2
14994,451,19.0,19.0,62.0,19.5,1,2
14995,302,19.0,19.0,64.0,18.5,1,2
14996,150,19.0,19.0,68.0,17.0,1,2
14997,119,19.0,19.0,70.5,17.0,1,2
14998,98,16.5,16.5,83.0,16.5,1,2
14999,201,16.0,16.0,85.5,17.5,1,2
15000,397,16.5,16.5,72.0,21.0,1,2
15001,857,16.0,16.0,80.0,19.5,1,2
15002,1401,17.0,17.0,73.0,22.0,1,2
15003,1952,17.5,17.5,64.0,25.0,1,2
15004,2389,18.5,18.5,54.0,25.0,1,2
15005,2716,19.5,19.5,47.5,28.5,1,2
15006,2864,20.0,20.0,44.5,29.0,1,2
15007,2901,20.0,20.0,41.5,28.0,1,2
15008,2751,19.5,19.5,46.0,26.0,1,2
15009,2675,18.0,18.0,52.0,24.0,1,2
15010,2295,17.0,17.0,52.0,20.0,1,2
15011,1407,17.0,17.0,52.0,17.0,1,2
15012,958,16.0,16.0,57.0,16.0,1,2
15013,595,15.5,15.5,61.0,11.0,1,2
15014,515,14.5,14.5,72.0,11.0,1,2
15015,380,14.0,14.0,72.0,8.0,1,2
15016,214,14.0,14.0,72.0,9.0,0,2
15017,106,13.0,13.0,77.0,9.0,0,2
15018,70,13.0,13.0,77.0,7.0,0,2
15019,50,13.0,13.0,77.0,8.0,0,2
15020,47,13.0,13.0,77.0,8.0,0,2
15021,157,13.0,13.0,77.0,7.5,0,2
15022,785,13.0,13.0,77.0,8.0,0,2
15023,2421,14.0,14.0,74.5,6.5,0,2
15024,4525,14.5,14.5,74.5,8.5,0,2
15025,2342,15.5,15.5,70.0,12.0,0,2
15026,1134,16.0,16.0,68.0,10.0,0,2
15027,1146,17.0,17.0,64.0,12.0,0,2
15028,1384,16.5,16.5,72.0,10.0,0,2
15029,1267,18.0,18.0,60.0,16.0,0,2
15030,1305,18.0,18.0,56.0,19.0,0,2
15031,1556,19.0,19.0,49.0,16.0,0,2
15032,2125,18.5,18.5,50.5,17.0,0,2
15033,4338,18.5,18.5,54.0,16.0,0,2
15034,4346,17.5,17.5,62.0,15.0,0,2
15035,2254,16.5,16.5,72.0,8.0,0,2
15036,1294,16.0,16.0,72.0,9.0,0,2
15037,873,14.5,14.5,77.0,7.0,0,2
15038,657,14.0,14.0,77.0,6.0,0,2
15039,378,13.0,13.0,82.0,7.0,0,2
15040,161,13.0,13.0,85.0,7.0,0,2
15041,121,13.0,13.0,85.0,6.5,0,2
15042,52,13.0,13.0,85.0,6.5,0,2
15043,53,15.0,15.0,70.5,9.5,0,2
15044,53,15.5,15.5,63.5,11.0,0,2
15045,146,14.5,14.5,70.0,13.0,0,2
15046,883,14.5,14.5,74.5,10.0,0,2
15047,2710,15.5,15.5,74.5,9.0,0,2
15048,5023,17.0,17.0,73.0,14.0,0,2
15049,2479,18.0,18.0,66.0,21.5,0,2
15050,1233,19.0,19.0,64.0,23.0,0,2
15051,1150,19.0,19.0,64.0,27.0,0,2
15052,1447,18.5,18.5,70.5,23.0,0,2
15053,1399,18.0,18.0,78.0,20.0,0,2
15054,1374,19.0,19.0,72.0,22.0,0,2
15055,1531,19.0,19.0,80.5,20.5,0,2
15056,2014,20.0,20.0,73.0,19.5,0,2
15057,4195,19.0,19.0,78.0,21.0,0,2
15058,3961,19.0,19.0,72.0,18.0,0,2
15059,2301,19.0,19.0,72.0,19.0,0,2
15060,1316,18.5,18.5,80.5,16.0,0,2
15061,1004,18.0,18.0,83.0,12.0,0,2
15062,710,18.0,18.0,83.0,11.0,0,2
15064,236,17.0,17.0,83.0,15.0,0,2
15065,149,16.0,16.0,91.0,15.0,0,2
15066,73,15.5,15.5,88.0,20.5,0,2
15067,54,14.5,14.5,72.0,25.0,0,2
15068,54,14.0,14.0,82.0,22.0,0,2
15069,147,14.0,14.0,72.0,20.5,0,2
15070,858,14.0,14.0,82.0,19.5,0,2
15071,2802,14.0,14.0,82.0,15.0,0,2
15072,4967,14.5,14.5,79.5,23.0,0,2
15073,2607,16.5,16.5,70.0,24.0,0,2
15074,1269,18.5,18.5,62.0,21.0,0,2
15075,1266,20.0,20.0,60.5,23.0,0,2
15076,1700,21.0,21.0,57.0,25.0,0,2
15077,1706,21.5,21.5,58.5,25.0,0,2
15078,1545,21.5,21.5,62.5,25.0,0,2
15079,1758,23.5,23.5,59.0,26.0,0,2
15080,2397,22.5,22.5,65.0,20.0,0,2
15081,4406,22.0,22.0,65.0,18.0,0,2
15082,4337,20.5,20.5,71.0,20.5,0,2
15083,2393,19.0,19.0,78.0,18.5,0,2
15084,1381,18.5,18.5,80.5,17.0,0,2
15085,1080,17.5,17.5,85.5,21.5,0,2
